Sites,plantName,GRIDCODE,Lat,Long
Kiluea,myrlana,2,19.4140,-155.2380
Kiluea,myrless,2,19.4140,-155.2380
Kiluea,myrsand,2,19.4140,-155.2380
Kiluea,nepcord,2,19.4140,-155.2380
Kiluea,nepexal,2,19.4140,-155.2380
Kiluea,nergran,1,19.4140,-155.2380
Kiluea,nessand,2,19.4140,-155.2380
Kiluea,notbrev,2,19.4140,-155.2380
Kiluea,notlong,2,19.4140,-155.2380
Kiluea,notrubi,2,19.4140,-155.2380
Kiluea,notsand,2,19.4140,-155.2380
Kiluea,ochhale,1,19.4140,-155.2380
Kiluea,ochkila,1,19.4140,-155.2380
Kiluea,ophpend,2,19.4140,-155.2380
Kiluea,orefurc,1,19.4140,-155.2380
Kiluea,ostanth,2,19.4140,-155.2380
Kiluea,panneph,1,19.4140,-155.2380
Kiluea,pantenu,1,19.4140,-155.2380
Kiluea,passcro,2,19.4140,-155.2380
Kiluea,peltern,2,19.4140,-155.2380
Kiluea,pepblan,2,19.4140,-155.2380
Kiluea,pepcook,2,19.4140,-155.2380
Kiluea,pephypo,2,19.4140,-155.2380
Kiluea,peplati,2,19.4140,-155.2380
Kiluea,pepligu,1,19.4140,-155.2380
Kiluea,pepmacr,2,19.4140,-155.2380
Kiluea,pepmemb,2,19.4140,-155.2380
Kiluea,pepobov,1,19.4140,-155.2380
Kiluea,pepremy,2,19.4140,-155.2380
Kiluea,peptetr,2,19.4140,-155.2380
Kiluea,persand,2,19.4140,-155.2380
Kiluea,phyambi,1,19.4140,-155.2380
Kiluea,phybrev,1,19.4140,-155.2380
Kiluea,phyflor,2,19.4140,-155.2380
Kiluea,phymacr,2,19.4140,-155.2380
Kiluea,phyparv,1,19.4140,-155.2380
Kiluea,phyrace,1,19.4140,-155.2380
Kiluea,physand,2,19.4140,-155.2380
Kiluea,phystac,1,19.4140,-155.2380
Kiluea,phyvest,2,19.4140,-155.2380
Kiluea,phywars,1,19.4140,-155.2380
Kiluea,pilpepl,1,19.4140,-155.2380
Kiluea,pipalbi,2,19.4140,-155.2380
Kiluea,pisbrun,2,19.4140,-155.2380
Kiluea,pissand,1,19.4140,-155.2380
Kiluea,pitconf,2,19.4140,-155.2380
Kiluea,pithawa,1,19.4140,-155.2380
Kiluea,pithosm,1,19.4140,-155.2380
Kiluea,pitterm,2,19.4140,-155.2380
Kiluea,plapach,1,19.4140,-155.2380
Kiluea,plaprin,1,19.4140,-155.2380
Kiluea,plaremy,1,19.4140,-155.2380
Kiluea,plaspat,2,19.4140,-155.2380
Kiluea,plehawa,2,19.4140,-155.2380
Kiluea,pleparv,2,19.4140,-155.2380
Kiluea,polpell,2,19.4140,-155.2380
Kiluea,porscle,2,19.4140,-155.2380
Kiluea,pousand,2,19.4140,-155.2380
Kiluea,pribecc,2,19.4140,-155.2380
Kiluea,prilani,1,19.4140,-155.2380
Kiluea,psekera,2,19.4140,-155.2380
Kiluea,psesand,2,19.4140,-155.2380
Kiluea,psicomp,2,19.4140,-155.2380
Kiluea,psinudu,2,19.4140,-155.2380
Kiluea,psyhawa,2,19.4140,-155.2380
Kiluea,psymaui,1,19.4140,-155.2380
Kiluea,psyodor,2,19.4140,-155.2380
Kiluea,pteaqui,2,19.4140,-155.2380
Kiluea,ptecret,2,19.4140,-155.2380
Kiluea,pteexce,1,19.4140,-155.2380
Kiluea,ptehill,1,19.4140,-155.2380
Kiluea,pteirre,2,19.4140,-155.2380
Kiluea,ranmaui,1,19.4140,-155.2380
Kiluea,rhychin,2,19.4140,-155.2380
Kiluea,rhyrugo,2,19.4140,-155.2380
Kiluea,rhyscle,2,19.4140,-155.2380
Kiluea,rubhawa,2,19.4140,-155.2380
Kiluea,rumgiga,2,19.4140,-155.2380
Kiluea,rumskot,2,19.4140,-155.2380
Kiluea,sadcyat,2,19.4140,-155.2380
Kiluea,sadpall,2,19.4140,-155.2380
Kiluea,sadsoul,2,19.4140,-155.2380
Kiluea,sadsqua,1,19.4140,-155.2380
Kiluea,sanpani,2,19.4140,-155.2380
Kiluea,sapsapo,1,19.4140,-155.2380
Kiluea,scacham,2,19.4140,-155.2380
Kiluea,scakila,2,19.4140,-155.2380
Kiluea,scesubb,1,19.4140,-155.2380
Kiluea,schdiff,1,19.4140,-155.2380
Kiluea,schjunc,1,19.4140,-155.2380
Kiluea,schrobu,1,19.4140,-155.2380
Kiluea,schtabe,1,19.4140,-155.2380
Kiluea,selarbu,2,19.4140,-155.2380
Kiluea,sicalba,1,19.4140,-155.2380
Kiluea,siccucu,1,19.4140,-155.2380
Kiluea,sicmacr,1,19.4140,-155.2380
Kiluea,sidfall,2,19.4140,-155.2380
Kiluea,silhawa,2,19.4140,-155.2380
Kiluea,smimela,2,19.4140,-155.2380
Kiluea,solamer,2,19.4140,-155.2380
Kiluea,sopchry,2,19.4140,-155.2380
Kiluea,sphchin,2,19.4140,-155.2380
Kiluea,sphlanc,2,19.4140,-155.2380
Kiluea,stecala,2,19.4140,-155.2380
Kiluea,stecran,1,19.4140,-155.2380
Kiluea,stemacr,1,19.4140,-155.2380
Kiluea,sterugo,2,19.4140,-155.2380
Kiluea,stescro,2,19.4140,-155.2380
Kiluea,stesess,1,19.4140,-155.2380
Kiluea,stiowhy,1,19.4140,-155.2380
Kiluea,strpend,1,19.4140,-155.2380
Kiluea,tecgaud,2,19.4140,-155.2380
Kiluea,tetkava,2,19.4140,-155.2380
Kiluea,tetoahu,2,19.4140,-155.2380
Kiluea,theglob,2,19.4140,-155.2380
Kiluea,toulati,2,19.4140,-155.2380
Kiluea,tregran,2,19.4140,-155.2380
Kiluea,uncunci,2,19.4140,-155.2380
Kiluea,ureglab,2,19.4140,-155.2380
Kiluea,vaccaly,2,19.4140,-155.2380
Kiluea,vacdent,1,19.4140,-155.2380
Kiluea,vacreti,2,19.4140,-155.2380
Kiluea,vancyrt,2,19.4140,-155.2380
Kiluea,vandava,2,19.4140,-155.2380
Kiluea,viomavi,1,19.4140,-155.2380
Kiluea,walindi,2,19.4140,-155.2380
Kiluea,wikphil,2,19.4140,-155.2380
Kiluea,wiksand,2,19.4140,-155.2380
Kiluea,xylhawa,2,19.4140,-155.2380
Kiluea,zandipe,2,19.4140,-155.2380
Kiluea,zanhawa,1,19.4140,-155.2380
Kiluea,zankaua,1,19.4140,-155.2380
Kohala,acakoa,1,20.0480,-155.6610
Kohala,acakoai,2,20.0480,-155.6610
Kohala,achmuti,2,20.0480,-155.6610
Kohala,adehyme,2,20.0480,-155.6610
Kohala,adeperi,2,20.0480,-155.6610
Kohala,adetrip,2,20.0480,-155.6610
Kohala,adicapi,1,20.0480,-155.6610
Kohala,agrsand,2,20.0480,-155.6610
Kohala,alppond,1,20.0480,-155.6610
Kohala,alystel,2,20.0480,-155.6610
Kohala,anosand,2,20.0480,-155.6610
Kohala,antplat,2,20.0480,-155.6610
Kohala,arainsu,2,20.0480,-155.6610
Kohala,argglau,2,20.0480,-155.6610
Kohala,artaust,2,20.0480,-155.6610
Kohala,aspacum,2,20.0480,-155.6610
Kohala,aspcaud,2,20.0480,-155.6610
Kohala,aspexci,2,20.0480,-155.6610
Kohala,asphobd,2,20.0480,-155.6610
Kohala,aspinsi,1,20.0480,-155.6610
Kohala,aspkaul,1,20.0480,-155.6610
Kohala,asplobu,2,20.0480,-155.6610
Kohala,aspmacr,2,20.0480,-155.6610
Kohala,aspmona,1,20.0480,-155.6610
Kohala,aspnidu,2,20.0480,-155.6610
Kohala,aspnorm,2,20.0480,-155.6610
Kohala,asppoly,2,20.0480,-155.6610
Kohala,aspschi,1,20.0480,-155.6610
Kohala,aspsphe,2,20.0480,-155.6610
Kohala,asptric,1,20.0480,-155.6610
Kohala,aspunil,2,20.0480,-155.6610
Kohala,athmicr,2,20.0480,-155.6610
Kohala,bidcamp,1,20.0480,-155.6610
Kohala,bidhawa,2,20.0480,-155.6610
Kohala,bidmenz,2,20.0480,-155.6610
Kohala,bobelat,2,20.0480,-155.6610
Kohala,bobtimo,2,20.0480,-155.6610
Kohala,boegran,2,20.0480,-155.6610
Kohala,bonmenz,1,20.0480,-155.6610
Kohala,broargu,2,20.0480,-155.6610
Kohala,caekava,1,20.0480,-155.6610
Kohala,calbald,2,20.0480,-155.6610
Kohala,calexpa,2,20.0480,-155.6610
Kohala,canhawa,2,20.0480,-155.6610
Kohala,caralli,2,20.0480,-155.6610
Kohala,carmacl,1,20.0480,-155.6610
Kohala,carmeye,2,20.0480,-155.6610
Kohala,carmont,1,20.0480,-155.6610
Kohala,chamult,2,20.0480,-155.6610
Kohala,chaobov,2,20.0480,-155.6610
Kohala,chaolow,1,20.0480,-155.6610
Kohala,chatome,2,20.0480,-155.6610
Kohala,cheoahu,2,20.0480,-155.6610
Kohala,chetrig,2,20.0480,-155.6610
Kohala,chracic,1,20.0480,-155.6610
Kohala,cibcham,2,20.0480,-155.6610
Kohala,cibmenz,2,20.0480,-155.6610
Kohala,clajama,1,20.0480,-155.6610
Kohala,clasand,2,20.0480,-155.6610
Kohala,clecalo,2,20.0480,-155.6610
Kohala,clecler,1,20.0480,-155.6610
Kohala,cledrep,2,20.0480,-155.6610
Kohala,clehawa,1,20.0480,-155.6610
Kohala,clekoha,2,20.0480,-155.6610
Kohala,clelind,1,20.0480,-155.6610
Kohala,clemont,1,20.0480,-155.6610
Kohala,cleparv,2,20.0480,-155.6610
Kohala,clepele,1,20.0480,-155.6610
Kohala,clewaim,2,20.0480,-155.6610
Kohala,coloppo,2,20.0480,-155.6610
Kohala,conpilo,2,20.0480,-155.6610
Kohala,copcymo,2,20.0480,-155.6610
Kohala,coperno,1,20.0480,-155.6610
Kohala,copmenz,2,20.0480,-155.6610
Kohala,coppube,2,20.0480,-155.6610
Kohala,coprhyn,2,20.0480,-155.6610
Kohala,credray,2,20.0480,-155.6610
Kohala,creminu,1,20.0480,-155.6610
Kohala,ctelati,2,20.0480,-155.6610
Kohala,cyaflor,2,20.0480,-155.6610
Kohala,cyahama,1,20.0480,-155.6610
Kohala,cyamark,1,20.0480,-155.6610
Kohala,cyapilo,2,20.0480,-155.6610
Kohala,cyaplat,2,20.0480,-155.6610
Kohala,cyastic,1,20.0480,-155.6610
Kohala,cyatrit,2,20.0480,-155.6610
Kohala,cychuds,2,20.0480,-155.6610
Kohala,cycinte,2,20.0480,-155.6610
Kohala,cycsand,2,20.0480,-155.6610
Kohala,cypfaur,2,20.0480,-155.6610
Kohala,cyphill,1,20.0480,-155.6610
Kohala,cyphypo,2,20.0480,-155.6610
Kohala,cypphle,2,20.0480,-155.6610
Kohala,cyrcary,2,20.0480,-155.6610
Kohala,cyrgiff,1,20.0480,-155.6610
Kohala,cyrkoha,2,20.0480,-155.6610
Kohala,cyrlysi,1,20.0480,-155.6610
Kohala,cyrmenz,1,20.0480,-155.6610
Kohala,cyrpalu,2,20.0480,-155.6610
Kohala,cyrplat,2,20.0480,-155.6610
Kohala,cyrtint,1,20.0480,-155.6610
Kohala,cysdoug,1,20.0480,-155.6610
Kohala,delundu,1,20.0480,-155.6610
Kohala,depfenz,2,20.0480,-155.6610
Kohala,depmarg,2,20.0480,-155.6610
Kohala,depprol,2,20.0480,-155.6610
Kohala,diasand,2,20.0480,-155.6610
Kohala,dichill,2,20.0480,-155.6610
Kohala,dieerec,1,20.0480,-155.6610
Kohala,digseti,2,20.0480,-155.6610
Kohala,diosand,2,20.0480,-155.6610
Kohala,diparno,2,20.0480,-155.6610
Kohala,dippinn,2,20.0480,-155.6610
Kohala,dipsand,2,20.0480,-155.6610
Kohala,disbifl,1,20.0480,-155.6610
Kohala,dookunt,2,20.0480,-155.6610
Kohala,doolyon,2,20.0480,-155.6610
Kohala,dordeci,2,20.0480,-155.6610
Kohala,dordeco,2,20.0480,-155.6610
Kohala,drycrin,2,20.0480,-155.6610
Kohala,dryfusc,2,20.0480,-155.6610
Kohala,dryhawa,2,20.0480,-155.6610
Kohala,drymaui,1,20.0480,-155.6610
Kohala,drysand,2,20.0480,-155.6610
Kohala,dryunid,2,20.0480,-155.6610
Kohala,drywall,2,20.0480,-155.6610
Kohala,dubcili,1,20.0480,-155.6610
Kohala,dubline,1,20.0480,-155.6610
Kohala,dubplan,2,20.0480,-155.6610
Kohala,elaaemu,1,20.0480,-155.6610
Kohala,elaalat,1,20.0480,-155.6610
Kohala,elaparv,2,20.0480,-155.6610
Kohala,elapell,2,20.0480,-155.6610
Kohala,elawawr,2,20.0480,-155.6610
Kohala,embpaci,2,20.0480,-155.6610
Kohala,eraatro,2,20.0480,-155.6610
Kohala,eragran,2,20.0480,-155.6610
Kohala,eralept,1,20.0480,-155.6610
Kohala,eramont,2,20.0480,-155.6610
Kohala,eravari,2,20.0480,-155.6610
Kohala,erysand,2,20.0480,-155.6610
Kohala,eursand,2,20.0480,-155.6610
Kohala,exogaud,1,20.0480,-155.6610
Kohala,exomenz,1,20.0480,-155.6610
Kohala,fimcymo,1,20.0480,-155.6610
Kohala,fimhawa,1,20.0480,-155.6610
Kohala,fluneow,1,20.0480,-155.6610
Kohala,gahbeec,2,20.0480,-155.6610
Kohala,garremy,1,20.0480,-155.6610
Kohala,gouhill,1,20.0480,-155.6610
Kohala,grahook,2,20.0480,-155.6610
Kohala,gratene,2,20.0480,-155.6610
Kohala,gunpeta,2,20.0480,-155.6610
Kohala,hapelon,2,20.0480,-155.6610
Kohala,hibhual,1,20.0480,-155.6610
Kohala,hibkoki,2,20.0480,-155.6610
Kohala,huperos,1,20.0480,-155.6610
Kohala,huperub,2,20.0480,-155.6610
Kohala,hupfili,1,20.0480,-155.6610
Kohala,hupmann,1,20.0480,-155.6610
Kohala,hupphyl,2,20.0480,-155.6610
Kohala,hupserr,1,20.0480,-155.6610
Kohala,hupstem,1,20.0480,-155.6610
Kohala,hymobtu,2,20.0480,-155.6610
Kohala,hyphawa,2,20.0480,-155.6610
Kohala,ileanom,2,20.0480,-155.6610
Kohala,ipoindi,2,20.0480,-155.6610
Kohala,isadist,2,20.0480,-155.6610
Kohala,joiasce,2,20.0480,-155.6610
Kohala,kadacum,2,20.0480,-155.6610
Kohala,kadaffi,2,20.0480,-155.6610
Kohala,kadaxil,2,20.0480,-155.6610
Kohala,korcomp,2,20.0480,-155.6610
Kohala,korcyli,2,20.0480,-155.6610
Kohala,korlati,2,20.0480,-155.6610
Kohala,korremy,2,20.0480,-155.6610
Kohala,labhedy,2,20.0480,-155.6610
Kohala,labhirt,2,20.0480,-155.6610
Kohala,labtini,2,20.0480,-155.6610
Kohala,lelsaff,2,20.0480,-155.6610
Kohala,liphawa,2,20.0480,-155.6610
Kohala,lobhypo,2,20.0480,-155.6610
Kohala,lycvenu,2,20.0480,-155.6610
Kohala,mardoug,1,20.0480,-155.6610
Kohala,melclus,2,20.0480,-155.6610
Kohala,melhawa,2,20.0480,-155.6610
Kohala,mellava,2,20.0480,-155.6610
Kohala,melpseu,2,20.0480,-155.6610
Kohala,melradi,2,20.0480,-155.6610
Kohala,melsubc,2,20.0480,-155.6610
Kohala,melvolc,2,20.0480,-155.6610
Kohala,micspec,2,20.0480,-155.6610
Kohala,micspel,1,20.0480,-155.6610
Kohala,myrlana,2,20.0480,-155.6610
Kohala,myrsand,2,20.0480,-155.6610
Kohala,nergran,2,20.0480,-155.6610
Kohala,nerovat,2,20.0480,-155.6610
Kohala,nespoly,1,20.0480,-155.6610
Kohala,nessand,2,20.0480,-155.6610
Kohala,notbrev,2,20.0480,-155.6610
Kohala,notrubi,2,20.0480,-155.6610
Kohala,notsand,2,20.0480,-155.6610
Kohala,ochhale,2,20.0480,-155.6610
Kohala,ochkila,1,20.0480,-155.6610
Kohala,ophpeti,1,20.0480,-155.6610
Kohala,orefurc,2,20.0480,-155.6610
Kohala,pankona,1,20.0480,-155.6610
Kohala,panneph,1,20.0480,-155.6610
Kohala,panpell,2,20.0480,-155.6610
Kohala,pantenu,2,20.0480,-155.6610
Kohala,passcro,1,20.0480,-155.6610
Kohala,passcro,1,20.0480,-155.6610
Kohala,peltern,1,20.0480,-155.6610
Kohala,pepcook,2,20.0480,-155.6610
Kohala,pephypo,2,20.0480,-155.6610
Kohala,peplati,2,20.0480,-155.6610
Kohala,pepligu,2,20.0480,-155.6610
Kohala,pepobov,2,20.0480,-155.6610
Kohala,pepremy,2,20.0480,-155.6610
Kohala,peptetr,2,20.0480,-155.6610
Kohala,persand,2,20.0480,-155.6610
Kohala,phyambi,2,20.0480,-155.6610
Kohala,phybrev,2,20.0480,-155.6610
Kohala,phyflor,2,20.0480,-155.6610
Kohala,phymacr,2,20.0480,-155.6610
Kohala,phyparv,1,20.0480,-155.6610
Kohala,phyrace,1,20.0480,-155.6610
Kohala,physand,2,20.0480,-155.6610
Kohala,phystac,1,20.0480,-155.6610
Kohala,phyvest,2,20.0480,-155.6610
Kohala,phywars,2,20.0480,-155.6610
Kohala,pilpepl,2,20.0480,-155.6610
Kohala,pisbrun,2,20.0480,-155.6610
Kohala,pissand,1,20.0480,-155.6610
Kohala,pisumbe,1,20.0480,-155.6610
Kohala,pisumbe,1,20.0480,-155.6610
Kohala,pitconf,1,20.0480,-155.6610
Kohala,pithawa,2,20.0480,-155.6610
Kohala,pithosm,2,20.0480,-155.6610
Kohala,pitterm,1,20.0480,-155.6610
Kohala,plapach,2,20.0480,-155.6610
Kohala,plaprin,2,20.0480,-155.6610
Kohala,plaremy,2,20.0480,-155.6610
Kohala,plaspat,2,20.0480,-155.6610
Kohala,plehawa,2,20.0480,-155.6610
Kohala,porscle,2,20.0480,-155.6610
Kohala,pousand,2,20.0480,-155.6610
Kohala,pribecc,1,20.0480,-155.6610
Kohala,prilani,2,20.0480,-155.6610
Kohala,prilani,2,20.0480,-155.6610
Kohala,psekera,2,20.0480,-155.6610
Kohala,psesand,1,20.0480,-155.6610
Kohala,psicomp,2,20.0480,-155.6610
Kohala,psymaui,2,20.0480,-155.6610
Kohala,psyodor,2,20.0480,-155.6610
Kohala,pteexce,2,20.0480,-155.6610
Kohala,ptehill,2,20.0480,-155.6610
Kohala,pteirre,2,20.0480,-155.6610
Kohala,ranmaui,1,20.0480,-155.6610
Kohala,rausand,2,20.0480,-155.6610
Kohala,reysand,2,20.0480,-155.6610
Kohala,rhusand,2,20.0480,-155.6610
Kohala,rhychin,2,20.0480,-155.6610
Kohala,rhyrugo,1,20.0480,-155.6610
Kohala,rhyscle,1,20.0480,-155.6610
Kohala,rubhawa,2,20.0480,-155.6610
Kohala,rumskot,1,20.0480,-155.6610
Kohala,sadsoul,2,20.0480,-155.6610
Kohala,sadsqua,2,20.0480,-155.6610
Kohala,sanelli,2,20.0480,-155.6610
Kohala,sapsapo,1,20.0480,-155.6610
Kohala,scacham,2,20.0480,-155.6610
Kohala,scagaud2,1,20.0480,-155.6610
Kohala,scakila,1,20.0480,-155.6610
Kohala,schdiff,2,20.0480,-155.6610
Kohala,schjunc,2,20.0480,-155.6610
Kohala,schrobu,2,20.0480,-155.6610
Kohala,schtabe,1,20.0480,-155.6610
Kohala,sengaud,1,20.0480,-155.6610
Kohala,sicalba,2,20.0480,-155.6610
Kohala,sicanun,2,20.0480,-155.6610
Kohala,siccucu,2,20.0480,-155.6610
Kohala,siclasi,2,20.0480,-155.6610
Kohala,sicmacr,2,20.0480,-155.6610
Kohala,sicpach,1,20.0480,-155.6610
Kohala,silhawa,1,20.0480,-155.6610
Kohala,sillanc,1,20.0480,-155.6610
Kohala,smimela,2,20.0480,-155.6610
Kohala,solamer,1,20.0480,-155.6610
Kohala,solinco,2,20.0480,-155.6610
Kohala,sopchry,2,20.0480,-155.6610
Kohala,spehawa,1,20.0480,-155.6610
Kohala,sphlanc,2,20.0480,-155.6610
Kohala,steangu,1,20.0480,-155.6610
Kohala,stecala,2,20.0480,-155.6610
Kohala,stecran,2,20.0480,-155.6610
Kohala,stemacr,1,20.0480,-155.6610
Kohala,sterugo,1,20.0480,-155.6610
Kohala,stescro,1,20.0480,-155.6610
Kohala,stesess,1,20.0480,-155.6610
Kohala,stiowhy,2,20.0480,-155.6610
Kohala,strpend,2,20.0480,-155.6610
Kohala,strrube,2,20.0480,-155.6610
Kohala,tecgaud,2,20.0480,-155.6610
Kohala,tethawa,2,20.0480,-155.6610
Kohala,tetkava,2,20.0480,-155.6610
Kohala,tetoahu,2,20.0480,-155.6610
Kohala,theglob,2,20.0480,-155.6610
Kohala,toulati,2,20.0480,-155.6610
Kohala,tregran,2,20.0480,-155.6610
Kohala,ureglab,2,20.0480,-155.6610
Kohala,vacdent,2,20.0480,-155.6610
Kohala,vigowah,1,20.0480,-155.6610
Kohala,viomavi,2,20.0480,-155.6610
Kohala,wikpulc,2,20.0480,-155.6610
Kohala,xylhawa,2,20.0480,-155.6610
Kohala,zandipe,2,20.0480,-155.6610
Kohala,zanhawa,2,20.0480,-155.6610
Kohala,zankaua,1,20.0480,-155.6610
Kokee,acakoa,2,22.1400,-159.6240
Kokee,acakoai,2,22.1400,-159.6240
Kokee,adeabie,2,22.1400,-159.6240
Kokee,adeepig,2,22.1400,-159.6240
Kokee,adehaal,2,22.1400,-159.6240
Kokee,adehyme,2,22.1400,-159.6240
Kokee,adeperi,2,22.1400,-159.6240
Kokee,adepinn,2,22.1400,-159.6240
Kokee,adetama,2,22.1400,-159.6240
Kokee,adetrip,2,22.1400,-159.6240
Kokee,adevisc,2,22.1400,-159.6240
Kokee,adicapi,2,22.1400,-159.6240
Kokee,agrsand,2,22.1400,-159.6240
Kokee,alemacr,2,22.1400,-159.6240
Kokee,alppond,2,22.1400,-159.6240
Kokee,alystel,2,22.1400,-159.6240
Kokee,anosand,2,22.1400,-159.6240
Kokee,antplat,2,22.1400,-159.6240
Kokee,arainsu,2,22.1400,-159.6240
Kokee,artaust,2,22.1400,-159.6240
Kokee,aspacum,2,22.1400,-159.6240
Kokee,aspadia,2,22.1400,-159.6240
Kokee,aspaeth,2,22.1400,-159.6240
Kokee,aspcaud,2,22.1400,-159.6240
Kokee,aspcont,2,22.1400,-159.6240
Kokee,aspexci,2,22.1400,-159.6240
Kokee,asphobd,2,22.1400,-159.6240
Kokee,aspinsi,2,22.1400,-159.6240
Kokee,aspkaul,2,22.1400,-159.6240
Kokee,asplobu,2,22.1400,-159.6240
Kokee,aspmacr,2,22.1400,-159.6240
Kokee,aspnidu,2,22.1400,-159.6240
Kokee,aspnorm,2,22.1400,-159.6240
Kokee,asppoly,2,22.1400,-159.6240
Kokee,aspschi,2,22.1400,-159.6240
Kokee,aspsphe,2,22.1400,-159.6240
Kokee,aspunil,2,22.1400,-159.6240
Kokee,astargy,2,22.1400,-159.6240
Kokee,astmenz,2,22.1400,-159.6240
Kokee,astwaia,2,22.1400,-159.6240
Kokee,athmicr,2,22.1400,-159.6240
Kokee,bidcamp,2,22.1400,-159.6240
Kokee,bidcerv,2,22.1400,-159.6240
Kokee,bidcosm,2,22.1400,-159.6240
Kokee,bidforb,2,22.1400,-159.6240
Kokee,bidsand,2,22.1400,-159.6240
Kokee,bidvali,2,22.1400,-159.6240
Kokee,bobbrev,2,22.1400,-159.6240
Kokee,bobelat,2,22.1400,-159.6240
Kokee,bobtimo,2,22.1400,-159.6240
Kokee,boegran,2,22.1400,-159.6240
Kokee,bonmenz,2,22.1400,-159.6240
Kokee,broargu,2,22.1400,-159.6240
Kokee,calbald,2,22.1400,-159.6240
Kokee,cannapa,2,22.1400,-159.6240
Kokee,caralli,2,22.1400,-159.6240
Kokee,carkaua,2,22.1400,-159.6240
Kokee,carmeye,2,22.1400,-159.6240
Kokee,carmont,2,22.1400,-159.6240
Kokee,carwahu,2,22.1400,-159.6240
Kokee,casfili,2,22.1400,-159.6240
Kokee,chaatro,2,22.1400,-159.6240
Kokee,chacela,2,22.1400,-159.6240
Kokee,chaelea,2,22.1400,-159.6240
Kokee,chaelli,2,22.1400,-159.6240
Kokee,chahale,2,22.1400,-159.6240
Kokee,chaobov,2,22.1400,-159.6240
Kokee,charemy,2,22.1400,-159.6240
Kokee,chedomi,2,22.1400,-159.6240
Kokee,chefaur,2,22.1400,-159.6240
Kokee,cheoahu,2,22.1400,-159.6240
Kokee,cheplat,2,22.1400,-159.6240
Kokee,chetrig,2,22.1400,-159.6240
Kokee,chracic,2,22.1400,-159.6240
Kokee,cibglau,2,22.1400,-159.6240
Kokee,cibmenz,2,22.1400,-159.6240
Kokee,cibneal,2,22.1400,-159.6240
Kokee,clajama,2,22.1400,-159.6240
Kokee,clasand,2,22.1400,-159.6240
Kokee,clefaur,2,22.1400,-159.6240
Kokee,cocorbi,2,22.1400,-159.6240
Kokee,conpilo,2,22.1400,-159.6240
Kokee,copelli,2,22.1400,-159.6240
Kokee,copfoli,2,22.1400,-159.6240
Kokee,copkaue,2,22.1400,-159.6240
Kokee,copwaim,2,22.1400,-159.6240
Kokee,credray,2,22.1400,-159.6240
Kokee,creminu,2,22.1400,-159.6240
Kokee,crymann,2,22.1400,-159.6240
Kokee,crymann,2,22.1400,-159.6240
Kokee,ctelati,2,22.1400,-159.6240
Kokee,ctesqua,2,22.1400,-159.6240
Kokee,cyafaur,2,22.1400,-159.6240
Kokee,cyafiss,2,22.1400,-159.6240
Kokee,cyahabe,2,22.1400,-159.6240
Kokee,cyahabe,2,22.1400,-159.6240
Kokee,cyahard,2,22.1400,-159.6240
Kokee,cyahirt,2,22.1400,-159.6240
Kokee,cyalept,2,22.1400,-159.6240
Kokee,cyarect,2,22.1400,-159.6240
Kokee,cyaremy,2,22.1400,-159.6240
Kokee,cyarivu,2,22.1400,-159.6240
Kokee,cyaspat,2,22.1400,-159.6240
Kokee,cyccyat,2,22.1400,-159.6240
Kokee,cychuds,2,22.1400,-159.6240
Kokee,cycinte,2,22.1400,-159.6240
Kokee,cycsand,2,22.1400,-159.6240
Kokee,cycwail,2,22.1400,-159.6240
Kokee,cyphill,2,22.1400,-159.6240
Kokee,cyphypo,2,22.1400,-159.6240
Kokee,cyppenn,2,22.1400,-159.6240
Kokee,cypphle,2,22.1400,-159.6240
Kokee,cyppoly,2,22.1400,-159.6240
Kokee,cypsand,2,22.1400,-159.6240
Kokee,cyrcary,2,22.1400,-159.6240
Kokee,cyrconf,2,22.1400,-159.6240
Kokee,cyrcyan,2,22.1400,-159.6240
Kokee,cyrhein,2,22.1400,-159.6240
Kokee,cyrkamo,2,22.1400,-159.6240
Kokee,cyrkaua,2,22.1400,-159.6240
Kokee,cyrkeal,2,22.1400,-159.6240
Kokee,cyrlong,2,22.1400,-159.6240
Kokee,cyroeno,2,22.1400,-159.6240
Kokee,cyrpalu,2,22.1400,-159.6240
Kokee,cyrpick,2,22.1400,-159.6240
Kokee,cyrwawr,2,22.1400,-159.6240
Kokee,cyssand,2,22.1400,-159.6240
Kokee,delrhyt,2,22.1400,-159.6240
Kokee,depfenz,2,22.1400,-159.6240
Kokee,depmarg,2,22.1400,-159.6240
Kokee,depprol,2,22.1400,-159.6240
Kokee,desnubi,2,22.1400,-159.6240
Kokee,diasand,2,22.1400,-159.6240
Kokee,diccyno,2,22.1400,-159.6240
Kokee,dichill,2,22.1400,-159.6240
Kokee,dicisac,2,22.1400,-159.6240
Kokee,dicline,2,22.1400,-159.6240
Kokee,dieerec,2,22.1400,-159.6240
Kokee,diemann,2,22.1400,-159.6240
Kokee,digseti,2,22.1400,-159.6240
Kokee,diohill,2,22.1400,-159.6240
Kokee,diosand,2,22.1400,-159.6240
Kokee,diparno,2,22.1400,-159.6240
Kokee,dipmolo,2,22.1400,-159.6240
Kokee,dippinn,2,22.1400,-159.6240
Kokee,dipsand,2,22.1400,-159.6240
Kokee,disbifl,2,22.1400,-159.6240
Kokee,dodvisc,2,22.1400,-159.6240
Kokee,dookunt,2,22.1400,-159.6240
Kokee,doolyon,2,22.1400,-159.6240
Kokee,dorange,2,22.1400,-159.6240
